name,label
#HuzurGelecekBursaGülecek,politics_akp
#HzİsaMehdiveAhirZaman,cult_oktar
#HükümettenEşitAFBeklentisi,appeal_af
#HüseyinKaraTahliyeEdilmeli,appeal_other
#Hüseyin,misc
#HüyükteMehmetÇiğdem,politics_akp
#HırsızBurakYılmaz,misc
#HırsızCHP,politics_antichp
#HırsızEkremDiyeceksiniz,politics_antichp
#HırsızEkrem,politics_antichp
#HırsızVar,politics_antichp
#HızKesmedenDevam,politics_akp
#IChooseEducation,misc
#IMDyedekleriATA,appeal_atama
#IMFciCHP,politics_antichp
#IndependentTürkçeYayında,ad_other
#InnoviaMağdurlarıEylemde,boykot
#InsaatMuhAtamaBekliyor,appeal_atama
#InsaatMuhUcBinAtama,appeal_atama
#IntlSportsWellnessShow,ad_other
#IrkçılığaveterörizmeDURde,cult_oktar
#Islamophobia,misc
#IstanbulCamlicaMosque,misc
#Istanbulhareketi,misc
#IsırırımSeniSerap,misc
#Jasminbet10TLBedava,bet
#Jasminbet10TL,bet
#Jasminbet50TLBonus,bet
#JetFadılYılmazÖzdil,misc
#JojoBet100BinTL,bet
#JojoBet100BinTlBonus,bet
#JojoBet100BinTlÖdül,bet
#JojoBetBedavaSpin,bet
#KERVNmağdurlarıSPKda,appeal
#KGMTrafikTeknikeriAta,appeal_atama
#KGMUlaştırmaTrafikAtamaYapma,appeal_atama
#KGMUlaştırmaTrafikAtama,appeal_atama
#KGMUlaştırmaveTrafikAtama,appeal_atama
#KGMUlaştırmaveTrafıkAtama,appeal_atama
#KYKBorcuBelimiziBüktü,appeal_kyk
#KYKBorcuKanayanYaramız,appeal_kyk
#KYKBorçlarınınFaiziSilinsin,appeal_kyk
#KYKfaiziSilnsinAnaBorçÖdensin,appeal_kyk
#KabınıKoyAdınıKoy,ad_campaign_other
#KadiköySizeMezarOlacak,misc
#KadrajaGir,misc
#KadroAlamayanişçiler,appeal_atama
#KadroMüjdesiBekliyorİİBF,appeal_atama_iibf
#Kadrosuz450BinBelediyeci,appeal_atama
#KadıköydeBirAslanTerbiyecisi,misc
#KadıköydeŞerdileOyYok,politics_antichp
#KadınaHakaretEtmeyin,misc
#KadınaŞiirleGül,misc
#KadınlarParayaÖnemVermez,misc
#KadınlardanKorkulur,misc
#KadınlarileMartınSonuBahar,politics_chp
#KadınlarınEnHassasNoktası,misc
#KadınlarınSevmediğiŞeyler,misc
#KadınlarınYaptığıHatalar,misc
#Kadınİsterse,misc
#KafamAlevli,misc
#KaliteipTvHizmetleri,ad_tv
#Kaliteiptv120tl,ad_tv
#KalkınMesutÖzilGeliyor,misc
#KamuDışıAselrÖzlükHakkıİstiyr,appeal_atama
#KamuSessizİİBFişsiz,appeal_atama_iibf
#KamudaCevreMuhendisiVakti,appeal_atama
#KamusenleSözleşmeliyeKadro,appeal_atama_sözleşmeli
#Kamuya500EndüstriMüh,appeal_atama
#KamuyaMühendisMimarAl,appeal_atama
#KamuyaMühendisMimarAta,appeal_atama
#KanayanYaramızCezaevleri,appeal_af
#KandilDestekçisiİmamoğlu,politics_antichp
#KandilinizMübarekOlsun,misc
#Kandilİttifakı,politics_antichp
#KansızŞerefsizler,misc
#KarabağlaraDokunma,appeal
#KaradenizdeHazanıİstemiyoruz,appeal
#KaradenizliKızlarÇokGüzeldir,misc
#KaradenizlilerSesVersin,misc
#KaraktersizlereSesleniyorum,misc
#KararMilletin,politics
#KarartKültürSanatBavul,misc
#KarayollarındaTaşeronaSon,appeal_atama
#KardeşimBenim,misc
#KargoTerörüneDurDiyoruz,misc
#KarneHediyesiCezaİndirimi,appeal_af
#KarnımAcıktıYa,misc
#Kartalİnler,misc
#KastamonuTahsinBABAŞ,politics_akp
#KavbetCarkifelek,bet
#KayseriPancarÇiftçisi,misc
#KayyumlaBölgeyeHizmetGeldi,politics_akp
#KazDağıSahtekarları,politics_akp
#KazanacağızTeyzecim,politics_akp
#KazancınAdresiNeyine2Com,bet
#KazandıkDaOndan,politics_akp
#KazandıranBetpapel,bet
#KazasizKulOlmaz,misc
#KazasızKulOlmaz,misc
#KazıkEtsTur,boykot
#KazımKanat,misc
#KaçırılanKişilerNerede,appeal_other
#KağıthaneÇözümdeBursluluk,ad_other
#KaşifGruplarıBaşladı,ad_other
#KaşmerlerSizi,misc
#KelebeklerVadisineDokunma,ad_campaign_other
#KemerinSesGetirsin,ad_campaign_other
#KendimeBendenMutluluk,misc
#KendimeSevgiliArıyorum,misc
#KentselDönüşümEylemPlanı,ad_campaign_other
#KentselDönüşümeÇözüm,appeal_other
#KerbelaMatemi,misc
#KesintisizPaparaileBetvakti,bet
#KeytrudaSgkKarşılasın,appeal_other
#KeçileriKaçırdım,misc
#KeçiörenSeniBekliyorReis,politics_akp
#KeçiörendeAltınokFarkı,politics_akp
#KeçiörendeHukukYok,politics
#KeçiörendeTurgutAltınokVar,politics_akp
#KeçiörendeZulümVar,politics
#KeçiöreninZaferiVAR,politics_akp
#KhkMağduruBelediyeciler,appeal_other
#KilisliRestauranttaİftar,ad_other
#KimBuAskeriÖğrenciler,appeal_other
#KimBuPiremses,misc
#KimDahaMutlu,misc
#KimseBilmez,misc
#Kimyaya1000atama,appeal_atama
#KiralıkBahisSistemleri,bet
#KirliSiyasetOzhaseki,politics_antiakp
#KitabınAdresiSultanbeyli,ad_other
#KitapKurtlarıYarışıyor,ad_other
#KitaplarİstanbulunKalbinde,ad_other
#KitlerMitinglerdeOlacak,appeal_atama
#KitlerMitınglerdeOlacak,appeal_atama
#KitlerOişTamamdaKaldı,appeal_atama
#KitlereŞartsızKadro,appeal_atama
#Kitlerhalakadrosuz,appeal_atama
#KizlarSeviyorCom,ad_other
#KnightOnlineVega,ad_other
#KocaSakalAdnancıÇıktı,cult_antioktar
#KocaeliKitapFuarı,ad_other
#KocaeliMetrosuDevamMı,politics
#KocaeliMetrosuDurduMu,politics
#KocaeliMetrosuNeDurumda,politics
#KocaeliMetrosuNeOlacak,politics
#KocaeliMetrosunuAçıklayın,politics
#KocamanÖpüyorum,misc
#KodlamaİçinBilişime2Bin,appeal_meb
#Kolayİstanbul,politics_akp
#KomünisttenYalanlar,cult_oktar
#KomşuKızıSuzan,misc
#KonakSakinleri,misc
#KonaktaSemaPekdaşileDevam,politics_chp
#KonyaHüyükte,ad_other
#KorsanHalıYıkama,misc
#KosiflerOtoBostancıRezilliği,boykot
#KralGeriDöndü,misc
#KralMesihKimdir,misc
#KralsınFatihMehmetMaçoğlu,politics
#KubaCafeYıkılmaz,ad_other
#Kucukcekmecekurban,ad_other
#KuduzHDPKK,politics_antihdp
#KumrularGibi,misc
#KupaMüzemizdeHamsiler,misc
#KupaRetroBetTVde,bet
#KuraSaldırı,misc
#KurbanınSırrı,misc
#KurtPusudaGerek,misc
#KurtarBiziHaydarHoca,appeal_kamu
#KuruFasulye,misc
#KutluAteş,misc
#KutluMücadele,politics_akp
#KutluMücadelemiz,misc
#KuyrukTakımı,politics_akp
#KuytulYenidenTutuklansın,cult_antifurkan
#KuyudanKumpasÇıktı,politics_antichp
#KykBorclarıSilinsin,appeal_kyk
#KykBorcuBoyumuzuAştı,appeal_kyk
#KykBorcuSilinsnGençlerSevnsin,appeal_kyk
#KykBorçlarıSiliniyor,appeal_kyk
#KykBorçlarınınFaiziSilinsin,appeal_kyk
#KykFaizleriSilinsnBorçÖdensn,appeal_kyk
#KöksalBabaCafeTrabzonda,misc
#KöşemeÇekiliyorum,misc
#KüfürFonu,misc
#KüfürbazFatihTerim,misc
#KültürüneSahipÇıkBeşiktaş,misc
#KürkçülereOyYOK,politics_antihdp
#KütahyaSeniBekliyor,ad_other
#KütahyalıKediAmca,misc
#KüçükAkbabaHavaSahası,appeal_other
#KüçükAkbabalarİçinVaillant,appeal_other
#KüçükAkbabalarıUnutma,appeal_other
#KüçükAkbabanınMücadelesi,appeal_other
#KüçükAkbabayaYaşamVer,appeal_other
#KüçükAkbabaİçinVaillant,ad_campaign_other
#KüçükYetimKızınAğlatanDuası,misc
#KılıcdaroğluKimdir,politics
#KılıçdaroğluKimdir,politics
#KırklareliKesimoğluylaMutlu,politics_antichp
#Kırklarelinde50istifa,politics
#KıvırEkrem,politics_antichp
#KızlarErkekleriMutluEtmeli,misc
#KızlarFarukaSoruyor,misc
#KızlarGratisiSever,misc
#KızlarKısaEtekGiymemeli,misc
#KızlarMakyajYapmamalı,misc
#KızlarNasılTavlanır,misc
#KızlarNelereTripAtar,misc
#KızlarOltayaDüşmeyin,misc
#KızlarPeluşAyıcıkSevermi,misc
#KızlarTaytGiymemeli,misc
#KızlarlaDerdinNeErgen,misc
#KızlarÇirkinGiyinmemeli,misc
#KızlarınAşkıİsmailYk,misc
#KızlarınEnMutsuzOlduğuAnlar,misc
#KızlarınEnSinirliOlduğuAn,misc
#KızlarınSevdiğiHediyeler,misc
#KızlarŞortGiymemeli,misc
#KışlasızBedelliAskerlik,appeal_askerlik
#LaLigaSponsoruNGSBahis,bet
#LaLigaSponsoruVDCasino,bet
#LambomuBugattimi,misc
#LamborghiniyleKızTavlamak,misc
#LawrencelerMedyada,cult_oktar
#LeagueOfLegends,misc
#LebbeykYaHuseyn,misc
#LetDisabledSedefBeTreated,bet
#LeylaİleMecnun,misc
#LezzetBandsLifeEdirnede,ad_other
#LiderlerSamsundaBuluşuyor,misc
#LigBaslıyorManifestom,misc
#LigLidyaBetTvdeİzlenir,bet
#Ligue1GoldenBahisteOynanır,bet
#LiraBetSınırsızHizmet,bet
#LisanslıRekorbet,bet
#LiseHemsireyiUnutma,appeal_atama_sağlık
#LiseHemşireReisinSözü,appeal_atama_sağlık
#LiseHemşireninUmuduOl,appeal_atama_sağlık
#LiseHemşireyeMüjde,appeal_atama_sağlık
#LisedeZorunluTarih,appeal_meb
#LiverpooludaYenerizBordomavi,misc
#LokmangoAçıldı,ad_other
#LordsPalaceBetAcildi,bet
#LordsPalaceBet,bet
#LuckybetHappyHours,bet
#LuckybetMobilYuzde70Bonus,bet
#LuckybetNetentYuzde50,bet
#LunaBet10oran,bet
#LunaBit60BinTLBonus,bet
#Lunabet250tlBonus,bet
#Lunabette10oran,bet
#LunabetteniPhoneXsMax,bet
#LütfüSavaşYalnızDeğildir,politics_chp
#MAVİJETpişmanlıktır,boykot
#MEB1200UcretliyeOnay,appeal_meb
#MEBHamzaHocmKomisynKur,appeal_meb
#MEBKomisyonuSonuçlandr,appeal_meb
#MEBMülakatDeğilLiyakat,appeal_meb
#MEBMülakatKulHakkıdır,appeal_meb
#MEBgskomisyonubitir,appeal_meb
#MEBihsanHocayıİstiyoruz,appeal_meb
#MEBihsanKazançıİstiyoruz,appeal_meb
#MEBmülakatasonde,appeal_meb
#MELOMezunOldu,misc
#MHPAntalya,politics_mhp
#MHPMahkumaAFSözünVar,appeal_af
#MHPMahkumaVicdanBorcunVar,appeal_af
#MHPSusmaAFSözüneSahipÇık,appeal_af
#MHPengellilerekulakver,appeal
#MHPninAFSözüOnAylıkOldu,appeal_af
#MKalaycıTaşeronaAlaycı,appeal_other
#MSBYeniAskerlikSözü,appeal_askerlik
#MaaşlaraZamYapılmıyor,appeal_other
#MacFavorisenTvDe,ad_tv
#MacronuKınıyoruz,misc
#MadenlerBizimdir,appeal_other
#MaduroİsaHayattaDedi,misc
#MagnumBet15TLFreeBet,bet
#MagnumBet400TLBonus,bet
#MagnumBet50TLFreeBet,bet
#MagnumBetHappyHour,bet
#MagnumBetMutluBayramlar,bet
#MagnumBetYuzde20Cevrimsiz,bet
#MagnumBetYuzde25Cevrimsiz,bet
#MagnumBetYuzde25Nakit,bet
#MagnumBetYzde25Bonus,bet
#MahkemeGünü,appeal_af
#MahkumReistenMüjdeBekliyor,appeal_af
#MahkumaAFSözünüSizVerdiniz,appeal_af
#MahkumunSesiYarınMecliste,appeal_af
#MahkumunUmuduSayınRTE,appeal_af
#MahkumŞubattaTahliyeBekliyor,appeal_af
#MalMenreynBtsArmy,misc
#MalatyalılarGünü,misc
#MalatyaİşiGönülİşi,politics_akp
#Maliye40BinÖğrtAta,appeal_meb
#MaliyeEngelliÖğretmeniDuy,appeal_meb
#Maliyedn1200UcrtÖğrtmneOnay,appeal_meb
#MalsınEnesBatur,misc
#MalsınMustafaAk,misc
#MaltepedeAliKılıç,politics_chp
#MalumBirSoru,misc
#MamakReisiBekliyor,politics_akp
#MandacıCHP,politics_antichp
#Manifesto,misc
#MankenSevgilimOlsaydı,misc
#MansurBaşkanHaberTürkte,politics_chp
#MansurSenetŞantaj,politics_antichp
#MansurTamamİnşallah,politics_chp
#MansurYavaşNTVde,politics_chp
#MansurYavaşYalnızDeğildir,politics_chp
#MansurYavaşınZaferi,politics_chp
#MansurdanBüyükVurgun,politics_antichp
#MarkaŞehirSamsun,ad_other
#MarsTurkiye,ad_other
#MartSonuPomemde32Yaş,appeal_polis
#MarttaBedelli21Kalkiyor,appeal_askerlik
#MarttaPomemYaş32Oluyor,appeal_polis
#MartınSonu14üncüBahar,politics_akp
#MartınSonuKadınBaşkanlar,politics
#MasumunSesiGürÇıkar,appeal_other
#MasumÖğrencilereÖzgürlük,appeal_other
#MatBet50BinTlBonus,bet
#MatBet50BinTlÖdül,bet
#MatBetUefaSuperCupOzel,bet
#Matbet10oran,bet
#MatbetRealÜst21Oran,bet
#MaviTikEllamda,ad_ellam
#MayıstaYeniAskerlikSözü,appeal_askerlik
#MazbataMilletindir,politics
#MazbatımızıÇalkala,politics_chp
#MazotaTanzimSatışı,misc
#MaçizleTipobet1TV,bet
#MaçizleTipobet365TV,bet
#MaçkadaBuluşalım,misc
#Mağdur420İşMüfettişi,appeal_atama
#MağdurEdilen6000ÜcretliÖğrt,appeal_meb
#MağdurİşMüfettişiYardımcısı,appeal_atama
#MağdurİşMüfettişleri,appeal_atama
#Meb3binÖzelEğitime,appeal_meb
#Meb958AileninFeryadı,appeal_meb
#MebBilişimleÜretimeDestek,appeal_meb
#MebFelsefeye750Kadro,appeal_meb
#MebKPSSpuanımadokunma,appeal_meb
#MebKpssPuanımaDokunma,appeal_meb
#MebMülakatVarsaLiyakatYok,appeal_meb
#MebMülakatıMağdurları,appeal_meb
#MebSözleşmeliSözünüTut,appeal_meb
#Mebgskomisyonukurulsun,appeal_meb
#MebŞubeMüdürüReiseSesleniyor,appeal_meb
#MeclisAFİçinAçılsın,appeal_af
#MediaMarktBOYKOTMetroMarket,boykot_mediamarktmetroreal
#MediaMarktBOYKOTRealİşçileri,boykot_mediamarktmetroreal
#MediaMarktVeMetroyaBOYKOT,boykot_mediamarktmetroreal
#MediaMarktVeMetroİŞÇİDÜŞMANI,boykot_mediamarktmetroreal
#MediaMarktaMetroyaBoykot,boykot_mediamarktmetroreal
#MediaMarktİşçiDüşmanıBoykot,boykot_mediamarktmetroreal
#MedipoldeRezalet,boykot
#Mega10katbonus,bet
#MegaBahis15TLFreebet,bet
#MegaBahisteMegaOran,bet
#MegaSene,misc
#MehdiAdnnOktaraAfÇıkıyor,cult_oktar
#Mehdi,cult_oktar
#MehdilikİddiamızYok,cult_oktar
#MehdilikİddiasiIftiradır,cult_oktar
#MehdilikİlanıYalanı,cult_oktar
#MehmetDEkşioğluTutuklansın,appeal_other
#MehmetDorukcanEkşioğlu,appeal_other
#MehmetUmurÇözümBudur,politics_akp
#MekanÖnerisiAkhisar,misc
#MekanÖnerisindeReklam,ad
#MekanınSahibiCeltabet,bet
#MekanınSahibiGeldi,misc
#MekanınSahibiGeliyor,misc
#MekanınSahibi,misc
#MekkedeAhirZamanAlametleri,cult_oktar
#MekkeveMedinedeAlametler,cult_oktar
#MeltemTvFrekans,misc
#MemleketİçinCanlaBaşla,politics_akp
#MemleketİçinElEle,politics_akp
#MemleketİşiGönülİşi,politics_akp
#MemursenleSözleşmeliKadrolu,appeal_atama_sözleşmeli
#MerhametineDön,misc
#MeritRoyalBet,bet
#MeritroyalBet,bet
#MermilerSeksinBualemdeTeksin,misc
#MeroOlabilir,misc
#MersinAdnanBüyük,misc
#MersinBuradaSenNeredesin,politics_chp
#MersinSeçerVahapYapar,politics_chp
#MersindeBaşkanSeçer,politics_chp
#MersindeDolandırıcıVar,misc
#MersindeDolandırıcılık,misc
#MersindeYanıyoruz,misc
#MersininBaşkanıSeçer,politics_chp
#MersinİçinBizVarız,politics_chp
#MersinİçinVahapSeçer,politics_chp
#MeseleBelediyeDeğilBeka,politics_akp
#MeseleNedir,misc
#MesleğinÖzüLiseHemşire,appeal_atama
#MesutSevgili,misc
#MesutÖzilFenerbahçeye,misc
#MeterApp,ad_other
#MetinKülünk1453,politics_akp
#MetinKülünkVefadır,politics_akp
#MetroBOYKOTMediaMarktBOYKOT,boykot_mediamarktmetroreal
#MetroMarketMediaMarktBOYKOT,boykot_mediamarktmetroreal
#MetroMarketMediaMarktaBOYKOT,boykot_mediamarktmetroreal
#MetroMarketİşçiDüşmanıBOYKOT,boykot_mediamarktmetroreal
#MetroMediaMarktTAZMİNATIÖDE,boykot_mediamarktmetroreal
#MetroVeMediaMarktaBOYKOT,boykot_mediamarktmetroreal
#MetropollBozbeyDiyor,politics_chp
#MetroyaBOYKOTRealİşçileri,boykot_mediamarktmetroreal
#MetroyaMediaMarkttaBOYKOT,boykot_mediamarktmetroreal
#MetroyuMediaMarkttıBOYKOTET,boykot_mediamarktmetroreal
#MetroİŞÇİDÜŞMANIMediaMarkt,boykot_mediamarktmetroreal
#Mevlana,misc
#MezitliyeGençBaşkan,politics_chp
#MhkTetikçisiCüneytÇakır,misc
#MidyatFest,misc
#MilletvekiliMaaşları,misc
#MilletİçinCumhurİttifakı,politics_akp
#MilliAşk,misc
#MilliBekaİçin,politics_akp
#MilliEmlagaUzmanlik,appeal_atama
#MilliEmlakHakEdiyor,appeal_atama
#MilliEmlakKomisyona,appeal_atama
#MilliEmlakMeclistenUmutlu,appeal_atama
#MilliEmlakPersonelineUykuYok,appeal_atama
#MilliEmlakÇokBekledi,appeal_atama
#MilliEmlakçılarınGözüMecliste,appeal_atama
#MilliEmlağaÖnerge,appeal_atama
#MilliGörüş50Yaşında,politics
#MilliMobilUygulamamızEllam,ad_ellam
#MilliUygulamaEllam,ad_ellam
#MilliadamKorkmazKaraca,politics_akp
#MillisporcularEkatamabekliyr,appeal_atama
#MilliİradeAdanadaAyakta,politics_akp
#MilyonlarAFİleSandığa,appeal_af
#MimarMühendisAtaKALKIN,appeal_atama
#MimarMühendisAtanamadı,appeal_atama
#MimarMühendisHalaİşsiz,appeal_atama
#MimarlarCBdenAtamaBekliyor,appeal_atama
#MimarlaraKadroHAKTIR,appeal_atama
#MisliForumComAçıldı,bet
#MissTurkeyGizemOrta,misc
#MissTurkeyGüzeliGizemOrta,misc
#Mizabet4Com,bet
#MobilOdemeLuckybet,bet
#MobilUygulamaEllam,ad_ellam
#MobilUygulamamızEllam,ad_ellam
#MobilÖdemeGencoBahiste,bet
#MobilÖdemeLuckybet,bet
#ModernKerpicYapıileVilla,ad_other
#MoneyBetsRamazanOzel,bet
#MoneyBetsYuzde50Cevrimsiz,bet
#MottobetFenerbahce,bet
#MuhammedŞengezer,misc
#MuharremYasAyıdır,misc
#MuharremİnceAdamınDibidir,politics_chp
#MuhteşemsinBursa,politics_akp
#MunzurdanDünyayaSelam,misc
#Murat3ÇokGüzelOlacakŞarkısı,misc
#Murat3İmamoğluDestekŞarkı,misc
#MuratBozdanDestek,appeal
#MuratBozdanYeniFilm,appeal
#MuratKurumNeDedi,appeal
#MuratKurumNeOldu,appeal
#MuratKurumSesimiziDuy,appeal
#MuratKurumSözVerdi,appeal
#Murawskidamgavurdu,misc
#MusaCekGitBebeğim,misc
#MusaÇekGitBebeğim,misc
#MustafaCeceliMühür,misc
#MutfaktaBirlikte,misc
#MutluCocukFestivali,misc
#MutluGeleceğinMimarı,misc
#MutluHaftalar,misc
#MutluOlmakİstiyorum,misc
#MutluPazarlar,misc
#MutluSenelerCavidanKaraca,misc
#MuzYiyinKızlar,misc
#MyFavoriteColors,misc
#MykYeniAskerlikSistemi,appeal_askerlik
#MübaşireDeğilYHSyeADALET,appeal_other
#MücadeleyeDevamRealİşçileri,boykot_mediamarktmetroreal
#MücahitErbakan,politics
#MühendisMimarAtanamadı,appeal_atama
#MühendisMimarAtanmalı,appeal_atama
#MühendisMimarElFatiha,appeal_atama
#MühendisMimaraAcilAtama,appeal_atama
#MühendisMimaraHakYok,appeal_atama
#MühendisMimaraSesVer,appeal_atama
#MühendiseMimaraAtama,appeal_atama
#MülakatMağduruÖğretmenler,appeal_meb
#Müzelere500Kadro,appeal_atama
#MİMARLARAkadrozamanı,appeal_atama
#MısırZulmüneDurDe,misc
#NakitBahisTV,bet
#NankörKızlar,misc
#NargileBağımlılıktır,misc
#NargileDumanı,misc
#NargileHayattır,misc
#NargileKeyfi,misc
#NargileKeyfim,misc
#NargilemFokurFokur,misc
#NargileminDumanı,misc
#NasipNiyeteVurgundur,misc
#NasılÇaldılar,politics_akp
#NasırveDiğerleriBelgesel,ad_other
#NazlıÇelikBahçeliyeAffıSorun,appeal_af
#NeBirEksikNeBirFazla,misc
#NeGaripsiniz,misc
#NeOlurGeriDön,misc
#NeYapsakAzdır,misc
#NecatiŞahinKaybetmektir,misc
#NedenBinali,politics_akp
#NedenBuDüşmanlık,misc
#NedenOlmasınBursa,politics_akp
#NedenSağlığaAtamaYokReis,appeal_atama_sağlık
#NedenSilivri,cult_oktar
#NedenYıldırım,politics_akp
#NedenÖğrnciyeKykFaiziVar,appeal_kyk
#NefeseTeslim,misc
#NefretinİlacıSevgi,cult_oktar
#NerdesinJülideNerdesinFaruk,misc
#NeredeKaldık,misc
#NeredeKalmıştıkKaşmerler,misc
#NeredenBileceksiniz,misc
#NeredenNereye,misc
#NevruzMübarek,misc
#Neyesek,misc
#NeyimVarKi,misc
#NiceSenelereAvniYıldırım,misc
#NiceSenelereSeninle,misc
#NihatDoğanHercai,misc
#NihatHatipoğluİleİftar,misc
#NiksbetÇevrimsizYuzde20,bet
#Nilacademymedia,misc
#NilüferdeNecatiŞahin,politics_akp
#NisandaPomem32YaşOlsun,appeal_polis
#NizamıAlem,misc
#NtvsporBetYüzdeYüzelli,bet
#NumanBeyOYSeçimdenSonra,politics
#NurdoğanRigelSuçluDeğildir,misc
#NutellamGizem,misc
#ORDU52,misc
#OYunaDikkatEt,politics
#ObiMikeliistemiyoruz,misc
#ObradovicHeykeliDikilsin,misc
#OdamKireçTutmuyor,misc
#OdeonbetYuzde30YatırımBonusu,bet
#Odyometristlere2BinAlım,appeal_atama
#OgrtAtaması40BineÇıksın,appeal_meb
#OktaraHadımCezasıÇıksın,cult_antioktar
#OktarınRaporuPatladı,cult_antioktar
#OkullarAçıldı,misc
#OkumakİçinAldıkÖdeyemiyorzKYK,appeal_kyk
#OlmazsaFiberGençlerNeDer,ad_other
#OmerBetFinalBonusu,bet
#OmüYaşamdakiTatlıKızBerna,misc
#OmülüBuseAksoyÇokTatlısın,misc
#OnbesTemmuzSonrası,misc
#OnlarÇalarAKPartiYapar,politics_akp
#OnuTanıyorum,misc
#OrganizeUsulsüzlük,politics_antichp
#OrhanBabaTaksiUBER,ad_other
#OrjinCafeSuyaİndirimYap,ad_other
#OrjinCafedeBalkondayız,ad_other
#OrjinCafedeSuyaŞokİndirim,ad_other
#OrkunCivanoğlu,misc
#OrkunIşıtmakAyda100BinTL,misc
#OrmanKatiliPKK,politics
#OrtaDünyaMedyaReklam,ad
#OrtakSevdamızERDOĞAN,politics_akp
#OsesŞampiyonuFeratÜngür,misc
#OslobetYuzde50bonus,bet
#OtelcilerKralıYakupKartal,ad_other
#OtelÖnerisiReklamı,ad
#OurVoiceErdogan,politics_akp
#OyAsiyeOy,misc
#OyHazırYeniAskerlikNerede,appeal_askerlik
#OyKullanırkenUnutma,politics
#OylarSaadete,politics
#OylarSelimKotile,politics
#OyumAkPartiyeKardeşimŞarkısı,politics_akp
#OyumBinaliYıldırıma,politics_akp
#OyumEşitCezaİndirimine,appeal_af
#OyunaGelmeZilleteDüşme,politics_akp
#Oyver,politics
#OğuzhanUğurBorçHarç,misc
#OğuzhanUğurSamsunaGeliyor,misc
#OğuzhanUğurSeniSeviyoruz,misc
#OğuzhanUğurYeşilyurtAvmde,misc
#OğuzhanUğuraSorum,misc
#OğuzhanUğurmuPezeberkmi,misc
#PAPELde175HOSGELDİN,bet
#PDRartıkAtansın,appeal_meb
#PERVANE,misc
#PKKyaBelediyeYok,politics_antihdp
#PUBGdeBETPAPELdeyiz,bet
#PalavracıFaikÖztrak,politics_antichp
#PanoramaYıldızıDamlaCan,misc
#Papara5TLFunBahis,bet
#ParaOlmasaydı,misc
#ParamRomabette,bet
#ParanVarsaYancıkta,misc
#ParayaPapelDe,bet
#ParkBahisEniyiOranlar,bet
#ParkBahisGeceKusu,bet
#ParkBahisUEFA,bet
#ParkBahisten5000TL,bet
#Parkbahis40cevirimsiz,bet
#ParklotoCom,bet
#Pasa60BinTL,bet
#PasaCasino100FSpin,bet
#PasaCasinoTurnuva,bet
#PasaCasino,bet
#PatatesKızartması,misc
#PaycentKart,misc
#Paycent,misc
#PazarKeyfinizDumanbet,bet
#PazarSandıkOranıTrbette,bet
#Pazar,misc
#PazaraDeğilMezaraKadar,misc
#PazartesiSendromu,misc
#PenceresizKaldımAnne,misc
#PendikicinMehmetSalihusta,politics_chp
#PentideŞokİndirim,misc
#PerenMercan,misc
#PerşembePerişanlık,misc
#PerşembeleriFavorim,misc
#PesOynayanKızlaEvlenmek,misc
#PezeberkOrjinCafede,misc
#PezeberkSenAnlatKaradenizde,misc
#PezeberkeSorum,misc
#PeşkeşYangınlar,misc
#PiabetSahada,bet
#PiabetSeçim,bet
#PinBahis10TL,bet
#PinBahisCevrimsizBonus,bet
#PinBahisFreebet,bet
#Pinbahis100Freespin,bet
#PinbahisBonusSoleni,bet
#PinokyoEkrem,politics_antichp
#PinoloGeldi,misc
#PirazizBelediyeBaşkanı,politics
#Piribet50TLFreeBet,bet
#Piribette50TLFreeBet,bet
#PocayaBiseySöyle,misc
#PokerCeltabette,bet
#PolisAlımlarında32Yaş,appeal_polis
#PolisAlımı32YaşOluyor,appeal_polis
#PolisAlımında32YaşSözü,appeal_polis
#PolisAlımındaYaş32Olsun,appeal_polis
#PomemEylülde32YaşOlsun,appeal_polis
#PomemPöhte86veSonrası,appeal_polis
#Pomemde86veSonrası,appeal_polis
#PortakalGörüntülerNerede,politics_akp
#PoyrazaComBayanİçGiyim,ad_other
#PozitifDeğişim,ad_campaign_other
#PremierLigBetAsusta,bet
#Prestijbet50TL,bet
#PrestijbetHarikaBonuslar,bet
#PrestijbetHediye10TL,bet
#ProducedByYıldırım,politics_akp
#ProfilFotomBETPAPEL,bet
#ProjesiOlmayanBaşganAdayı,politics_akp
#PubgKullanıcıAdım,misc
#Pubg,misc
#PuccaaYapılanHaksızlıktır,misc
#PydYpgninSuriyedekiSuçları,misc
#PınarSüerSanaBişeyOlmasın,ad_other
#PınarSüerÇokGüzelsin,misc
#PırlantaKuyumculuktaİndirim,ad_other
#QueenbetteHerGole25TL,bet
#RAMARTplatform,ad_other
#RNGenclikKongresi,misc
#RTE4bSözlesmeliyeKadro,appeal_atama_sözleşmeli
#RTEPomemdeYaş32Olsun,appeal_polis
#RTEmimarlaraATAMA,appeal_atama
#RTEpolisalımyaşı32olsun,appeal_polis
#RakipOynaEuro2020,bet
#RakipOynaMinYatırım5TL,bet
#RakipProda50TLNakitKazan,bet
#RamazanAyı,misc
#RamazanBirlikteGüzel,misc
#RamazandaFavorim,misc
#RapmanGeriDöndü,misc
#RasimArıNevşehir,politics_akp
#RastlantıBunlarıYaparMı,cult_oktar
#RealBahis20TL,bet
#RealBahıs15Free,bet
#RealDirenişDestanı26ıncıAyda,boykot_mediamarktmetroreal
